Ligand_name,Ligand_No,L_MK_PC_0,L_MK_PC_1,L_MK_PC_2,L_MK_PC_3,L_MK_PC_4,L_MK_PC_5,L_MK_PC_6,L_MK_PC_7,Substrate_name,Substrate_No,S_MK_PC_0,S_MK_PC_1,S_MK_PC_2,S_MK_PC_3,Yield
bis[2-(diphenylphosphino)phenyl]_ether,L8,2.9435527234353343,-0.7990902667746704,-1.165675212870085,0.821727006560907,-0.23880772417126594,-0.5468551602544861,-0.3468693105257247,-0.7779095231924332,"2,2,2-trifluoroacetophenone",1f,1.7241651658306596,-4.481914060561882,3.248229013671938,-2.4461608950508875,91
bis[2-(diphenylphosphino)phenyl]_ether,L8,2.9435527234353343,-0.7990902667746704,-1.165675212870085,0.821727006560907,-0.23880772417126594,-0.5468551602544861,-0.3468693105257247,-0.7779095231924332,cyclohexyl_phenyl_ketone,1g,-1.8573943298159559,-0.34631451407483405,-1.9547659837300082,-1.0989874944672833,98
bis[2-(diphenylphosphino)phenyl]_ether,L8,2.9435527234353343,-0.7990902667746704,-1.165675212870085,0.821727006560907,-0.23880772417126594,-0.5468551602544861,-0.3468693105257247,-0.7779095231924332,alpha-tetralone,1h,-4.19379991898935,2.244783042994133,2.059608200769969,0.9042156513364875,39
bis[2-(diphenylphosphino)phenyl]_ether,L8,2.9435527234353343,-0.7990902667746704,-1.165675212870085,0.821727006560907,-0.23880772417126594,-0.5468551602544861,-0.3468693105257247,-0.7779095231924332,beta-tetralone,1i,-4.649588492277395,2.3386847546061604,1.6739389870447392,0.327171818390467,94
bis[2-(diphenylphosphino)phenyl]_ether,L8,2.9435527234353343,-0.7990902667746704,-1.165675212870085,0.821727006560907,-0.23880772417126594,-0.5468551602544861,-0.3468693105257247,-0.7779095231924332,dicyclohexyl_ketone,1j,-2.1186120270848914,-0.40163468552257264,-2.771876906464647,-2.081173527620791,18
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,benzophenone,1a,0.8427101472577334,-0.9394322605525983,-1.36058593386716,1.291462218750346,96
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,"4,4'-dimethylbenzophenone",1b,1.8056864484170987,-0.2009679056390166,-1.7881749848607933,1.5998575907070622,99
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,"4,4'-dimethoxybenzophenone",1c,5.636770282625896,6.127452924376358,0.8271127102741971,-0.9382093437251607,88
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,"4,4'-difluorobenzophenone",1d,1.7968482095098177,-3.145565837437122,1.2285721582026807,2.4471336770955046,99
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,acetophenone,1e,1.0132145145263929,-1.1950914581886265,-1.1620572610409168,-0.005309695415745033,70
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,"2,2,2-trifluoroacetophenone",1f,1.7241651658306596,-4.481914060561882,3.248229013671938,-2.4461608950508875,90
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,cyclohexyl_phenyl_ketone,1g,-1.8573943298159559,-0.34631451407483405,-1.9547659837300082,-1.0989874944672833,96
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,alpha-tetralone,1h,-4.19379991898935,2.244783042994133,2.059608200769969,0.9042156513364875,19
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,beta-tetralone,1i,-4.649588492277395,2.3386847546061604,1.6739389870447392,0.327171818390467,96
xantphos,L9,3.257860065354932,-1.6250105082143897,5.074940497906499,-4.580240612667322,6.025389881135857,2.9256016776154903,-3.1654254835771374,-0.7857654335776191,dicyclohexyl_ketone,1j,-2.1186120270848914,-0.40163468552257264,-2.771876906464647,-2.081173527620791,27
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,benzophenone,1a,0.8427101472577334,-0.9394322605525983,-1.36058593386716,1.291462218750346,3
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,"4,4'-dimethylbenzophenone",1b,1.8056864484170987,-0.2009679056390166,-1.7881749848607933,1.5998575907070622,2
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,"4,4'-dimethoxybenzophenone",1c,5.636770282625896,6.127452924376358,0.8271127102741971,-0.9382093437251607,1
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,"4,4'-difluorobenzophenone",1d,1.7968482095098177,-3.145565837437122,1.2285721582026807,2.4471336770955046,3
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,acetophenone,1e,1.0132145145263929,-1.1950914581886265,-1.1620572610409168,-0.005309695415745033,4
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,"2,2,2-trifluoroacetophenone",1f,1.7241651658306596,-4.481914060561882,3.248229013671938,-2.4461608950508875,76
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,cyclohexyl_phenyl_ketone,1g,-1.8573943298159559,-0.34631451407483405,-1.9547659837300082,-1.0989874944672833,2
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,alpha-tetralone,1h,-4.19379991898935,2.244783042994133,2.059608200769969,0.9042156513364875,1
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,beta-tetralone,1i,-4.649588492277395,2.3386847546061604,1.6739389870447392,0.327171818390467,0
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,7.470784191005577,2.7707183111295985,3.8614325120641753,-5.052178618252126,-5.615190567770975,2.577419224214968,4.416095142472206,0.5042765329534594,dicyclohexyl_ketone,1j,-2.1186120270848914,-0.40163468552257264,-2.771876906464647,-2.081173527620791,0
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,benzophenone,1a,0.8427101472577334,-0.9394322605525983,-1.36058593386716,1.291462218750346,93
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,"4,4'-dimethylbenzophenone",1b,1.8056864484170987,-0.2009679056390166,-1.7881749848607933,1.5998575907070622,95
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,"4,4'-dimethoxybenzophenone",1c,5.636770282625896,6.127452924376358,0.8271127102741971,-0.9382093437251607,91
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,"4,4'-difluorobenzophenone",1d,1.7968482095098177,-3.145565837437122,1.2285721582026807,2.4471336770955046,88
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,acetophenone,1e,1.0132145145263929,-1.1950914581886265,-1.1620572610409168,-0.005309695415745033,80
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,"2,2,2-trifluoroacetophenone",1f,1.7241651658306596,-4.481914060561882,3.248229013671938,-2.4461608950508875,86
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,cyclohexyl_phenyl_ketone,1g,-1.8573943298159559,-0.34631451407483405,-1.9547659837300082,-1.0989874944672833,93
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,alpha-tetralone,1h,-4.19379991898935,2.244783042994133,2.059608200769969,0.9042156513364875,15
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,beta-tetralone,1i,-4.649588492277395,2.3386847546061604,1.6739389870447392,0.327171818390467,95
dppf,L11,-3.157454410624226,-3.544939547442323,2.8733751343451917,5.7926403679087555,-4.759979723487949,6.576532968838905,-2.678690903228304,1.1173982619313159,dicyclohexyl_ketone,1j,-2.1186120270848914,-0.40163468552257264,-2.771876906464647,-2.081173527620791,18
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,benzophenone,1a,0.8427101472577334,-0.9394322605525983,-1.36058593386716,1.291462218750346,85
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,"4,4'-dimethylbenzophenone",1b,1.8056864484170987,-0.2009679056390166,-1.7881749848607933,1.5998575907070622,57
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,"4,4'-dimethoxybenzophenone",1c,5.636770282625896,6.127452924376358,0.8271127102741971,-0.9382093437251607,31
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,"4,4'-difluorobenzophenone",1d,1.7968482095098177,-3.145565837437122,1.2285721582026807,2.4471336770955046,96
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,acetophenone,1e,1.0132145145263929,-1.1950914581886265,-1.1620572610409168,-0.005309695415745033,46
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,"2,2,2-trifluoroacetophenone",1f,1.7241651658306596,-4.481914060561882,3.248229013671938,-2.4461608950508875,88
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,cyclohexyl_phenyl_ketone,1g,-1.8573943298159559,-0.34631451407483405,-1.9547659837300082,-1.0989874944672833,58
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,alpha-tetralone,1h,-4.19379991898935,2.244783042994133,2.059608200769969,0.9042156513364875,26
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,beta-tetralone,1i,-4.649588492277395,2.3386847546061604,1.6739389870447392,0.327171818390467,93
triphenylphosphine,L12,-1.865814807663951,-1.6318352736177586,-0.10368266294416903,-0.06430544886749458,-0.11220059291757839,-0.13128276434828406,0.644227369808586,-0.8624228092391794,dicyclohexyl_ketone,1j,-2.1186120270848914,-0.40163468552257264,-2.771876906464647,-2.081173527620791,4
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,benzophenone,1a,0.8427101472577334,-0.9394322605525983,-1.36058593386716,1.291462218750346,84
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,"4,4'-dimethylbenzophenone",1b,1.8056864484170987,-0.2009679056390166,-1.7881749848607933,1.5998575907070622,54
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,"4,4'-dimethoxybenzophenone",1c,5.636770282625896,6.127452924376358,0.8271127102741971,-0.9382093437251607,34
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,"4,4'-difluorobenzophenone",1d,1.7968482095098177,-3.145565837437122,1.2285721582026807,2.4471336770955046,96
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,acetophenone,1e,1.0132145145263929,-1.1950914581886265,-1.1620572610409168,-0.005309695415745033,48
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,"2,2,2-trifluoroacetophenone",1f,1.7241651658306596,-4.481914060561882,3.248229013671938,-2.4461608950508875,88
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,cyclohexyl_phenyl_ketone,1g,-1.8573943298159559,-0.34631451407483405,-1.9547659837300082,-1.0989874944672833,53
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,alpha-tetralone,1h,-4.19379991898935,2.244783042994133,2.059608200769969,0.9042156513364875,22
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,beta-tetralone,1i,-4.649588492277395,2.3386847546061604,1.6739389870447392,0.327171818390467,98
tri(p-tolyl)phosphine,L13,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,dicyclohexyl_ketone,1j,-2.1186120270848914,-0.40163468552257264,-2.771876906464647,-2.081173527620791,3
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,benzophenone,1a,0.8427101472577334,-0.9394322605525983,-1.36058593386716,1.291462218750346,92
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,"4,4'-dimethylbenzophenone",1b,1.8056864484170987,-0.2009679056390166,-1.7881749848607933,1.5998575907070622,68
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,"4,4'-dimethoxybenzophenone",1c,5.636770282625896,6.127452924376358,0.8271127102741971,-0.9382093437251607,45
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,"4,4'-difluorobenzophenone",1d,1.7968482095098177,-3.145565837437122,1.2285721582026807,2.4471336770955046,94
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,acetophenone,1e,1.0132145145263929,-1.1950914581886265,-1.1620572610409168,-0.005309695415745033,55
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,"2,2,2-trifluoroacetophenone",1f,1.7241651658306596,-4.481914060561882,3.248229013671938,-2.4461608950508875,89
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,cyclohexyl_phenyl_ketone,1g,-1.8573943298159559,-0.34631451407483405,-1.9547659837300082,-1.0989874944672833,58
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,alpha-tetralone,1h,-4.19379991898935,2.244783042994133,2.059608200769969,0.9042156513364875,34
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,beta-tetralone,1i,-4.649588492277395,2.3386847546061604,1.6739389870447392,0.327171818390467,95
tri(m-tolyl)phosphine,L14,-0.9198648094299277,-0.9044256791015087,-0.34724068754043036,-0.42656325033800585,-0.1296849354417068,0.23341956770303235,-0.19324156845276944,-1.2962746514198575,dicyclohexyl_ketone,1j,-2.1186120270848914,-0.40163468552257264,-2.771876906464647,-2.081173527620791,6
tri(o-tolyl)phosphine ,L15,-0.34749957602701537,-0.9210633883240089,-1.0542672252425755,-0.20933495922281584,0.5083174671412902,0.3908764899146301,-0.5801608984535519,-0.6539571174508568,benzophenone,1a,0.8427101472577334,-0.9394322605525983,-1.36058593386716,1.291462218750346,4
tri(o-tolyl)phosphine ,L15,-0.34749957602701537,-0.9210633883240089,-1.0542672252425755,-0.20933495922281584,0.5083174671412902,0.3908764899146301,-0.5801608984535519,-0.6539571174508568,"4,4'-dimethylbenzophenone",1b,1.8056864484170987,-0.2009679056390166,-1.7881749848607933,1.5998575907070622,2
tri(o-tolyl)phosphine ,L15,-0.34749957602701537,-0.9210633883240089,-1.0542672252425755,-0.20933495922281584,0.5083174671412902,0.3908764899146301,-0.5801608984535519,-0.6539571174508568,"4,4'-dimethoxybenzophenone",1c,5.636770282625896,6.127452924376358,0.8271127102741971,-0.9382093437251607,0
tri(o-tolyl)phosphine ,L15,-0.34749957602701537,-0.9210633883240089,-1.0542672252425755,-0.20933495922281584,0.5083174671412902,0.3908764899146301,-0.5801608984535519,-0.6539571174508568,"4,4'-difluorobenzophenone",1d,1.7968482095098177,-3.145565837437122,1.2285721582026807,2.4471336770955046,0
tri(o-tolyl)phosphine ,L15,-0.34749957602701537,-0.9210633883240089,-1.0542672252425755,-0.20933495922281584,0.5083174671412902,0.3908764899146301,-0.5801608984535519,-0.6539571174508568,acetophenone,1e,1.0132145145263929,-1.1950914581886265,-1.1620572610409168,-0.005309695415745033,0
tri(o-tolyl)phosphine ,L15,-0.34749957602701537,-0.9210633883240089,-1.0542672252425755,-0.20933495922281584,0.5083174671412902,0.3908764899146301,-0.5801608984535519,-0.6539571174508568,"2,2,2-trifluoroacetophenone",1f,1.7241651658306596,-4.481914060561882,3.248229013671938,-2.4461608950508875,14
tri(o-tolyl)phosphine ,L15,-0.34749957602701537,-0.9210633883240089,-1.0542672252425755,-0.20933495922281584,0.5083174671412902,0.3908764899146301,-0.5801608984535519,-0.6539571174508568,cyclohexyl_phenyl_ketone,1g,-1.8573943298159559,-0.34631451407483405,-1.9547659837300082,-1.0989874944672833,1
tri(o-tolyl)phosphine ,L15,-0.34749957602701537,-0.9210633883240089,-1.0542672252425755,-0.20933495922281584,0.5083174671412902,0.3908764899146301,-0.5801608984535519,-0.6539571174508568,alpha-tetralone,1h,-4.19379991898935,2.244783042994133,2.059608200769969,0.9042156513364875,2
tri(o-tolyl)phosphine ,L15,-0.34749957602701537,-0.9210633883240089,-1.0542672252425755,-0.20933495922281584,0.5083174671412902,0.3908764899146301,-0.5801608984535519,-0.6539571174508568,beta-tetralone,1i,-4.649588492277395,2.3386847546061604,1.6739389870447392,0.327171818390467,7
